    Finished release [optimized] target(s) in 0.08s
     Running `target/release/rberga06-cltfis-lab1-random`
#dadi:   6
#lanci:  5000000
#volte:  10000
#thread: 20
#totale: 1000000000000
[109160/200000|54%]	182787745546	219344626066	109672197945	29245889857	4386915677	350917108	11707801
[109180/200000|54%]	182821233095	219384820404	109692286805	29251248971	4387718959	350981835	11709931
[109200/200000|54%]	182854720401	219425001791	109712386720	29256610209	4388522433	351046359	11712087
[109220/200000|54%]	182888208576	219465184397	109732486925	29261968361	4389327384	351110110	11714247
[109240/200000|54%]	182921704357	219505360888	109752582858	29267329906	4390131327	351174264	11716400
[109260/200000|54%]	182955194482	219545544058	109772681532	29272688127	4390934300	351239007	11718494
[109280/200000|54%]	182988683951	219585727907	109792777250	29278050174	4391736421	351303707	11720590
[109300/200000|54%]	183022170353	219625919917	109812876884	29283402555	4392539824	351367736	11722731
[109320/200000|54%]	183055661742	219666106439	109832972226	29288759168	4393343759	351431840	11724826
[109340/200000|54%]	183089155297	219706286365	109853066848	29294120528	4394147408	351496509	11727045
[109360/200000|54%]	183122650989	219746468040	109873157732	29299481036	4394952375	351560703	11729125
[109380/200000|54%]	183156136766	219786656271	109893255244	29304838394	4395757456	351624629	11731240
[109400/200000|54%]	183189631382	219826836333	109913351693	29310196904	4396560888	351689327	11733473
[109420/200000|54%]	183223117661	219867026891	109933450370	29315551555	4397364178	351753700	11735645
[109440/200000|54%]	183256611565	219907216911	109953539464	29320908433	4398167990	351817807	11737830
[109460/200000|54%]	183290104896	219947401000	109973629257	29326269646	4398973200	351881981	11740020
[109480/200000|54%]	183323591179	219987585475	109993728722	29331629320	4399777243	351945894	11742167
[109500/200000|54%]	183357085944	220027768566	110013819717	29336991219	4400580236	352009915	11744403
[109520/200000|54%]	183390568389	220067950643	110033928460	29342348417	4401383611	352074029	11746451
[109540/200000|54%]	183424061433	220108136304	110054021175	29347707479	4402186562	352138502	11748545
[109560/200000|54%]	183457554369	220148324556	110074107906	29353070144	4402989615	352202658	11750752
[109580/200000|54%]	183491044270	220188508971	110094202409	29358430272	4403794226	352267052	11752800
[109600/200000|54%]	183524536601	220228690454	110114297754	29363790812	4404597720	352331672	11754987
[109620/200000|54%]	183558021665	220268876765	110134397174	29369149466	4405402026	352395814	11757090
[109640/200000|54%]	183591518755	220309055822	110154491998	29374508760	4406205158	352460242	11759265
[109660/200000|54%]	183625002787	220349243545	110174590212	29379869010	4407008128	352524883	11761435
[109680/200000|54%]	183658501540	220389431395	110194674467	29385227020	4407812407	352589571	11763600
[109700/200000|54%]	183691984916	220429623969	110214769284	29390586403	4408615316	352654358	11765754
[109720/200000|54%]	183725471574	220469814189	110234867500	29395942786	4409417753	352718300	11767898
[109740/200000|54%]	183758953063	220510009525	110254962710	29401299094	4410223179	352782384	11770045
[109760/200000|54%]	183792442662	220550189339	110275064853	29406657495	4411026826	352846676	11772149
[109780/200000|54%]	183825932769	220590376712	110295157962	29412015620	4411831772	352910861	11774304
[109800/200000|54%]	183859419141	220630559475	110315260962	29417374190	4412634600	352975161	11776471
[109820/200000|54%]	183892910696	220670750053	110335346446	29422735229	4413439357	353039646	11778573
[109840/200000|54%]	183926402793	220710937153	110355438840	29428093384	4414243189	353103914	11780727
[109860/200000|54%]	183959885915	220751129176	110375533867	29433454287	4415045845	353168007	11782903
[109880/200000|54%]	183993369109	220791317441	110395628343	29438818020	4415849275	353232745	11785067
[109900/200000|54%]	184026862792	220831499227	110415719451	29444181119	4416653034	353297107	11787270
[109920/200000|54%]	184060351298	220871699190	110435805773	29449534585	4417458546	353361266	11789342
[109940/200000|54%]	184093844905	220911887726	110455899803	29454889783	4418261066	353425284	11791433
[109960/200000|54%]	184127338092	220952076989	110475986252	29460249764	4419065281	353490030	11793592
[109980/200000|54%]	184160827905	220992260544	110496076278	29465615733	4419869299	353554473	11795768
[110000/200000|55%]	184194323550	221032443922	110516172053	29470971500	4420672220	353618839	11797916
[110020/200000|55%]	184227811840	221072640266	110536260770	29476328630	4421475487	353683011	11799996
[110040/200000|55%]	184261302381	221112823342	110556357340	29481687728	4422279760	353747297	11802152
[110060/200000|55%]	184294786487	221153022316	110576444817	29487046658	4423083731	353811630	11804361
[110080/200000|55%]	184328287876	221193196313	110596537288	29492408780	4423887492	353875708	11806543
[110100/200000|55%]	184361782286	221233380543	110616630943	29497765643	4424691805	353940132	11808648
[110120/200000|55%]	184395271039	221273571246	110636724965	29503123494	4425494449	354004044	11810763
[110140/200000|55%]	184428763102	221313760007	110656822096	29508475372	4426297858	354068706	11812859
[110160/200000|55%]	184462255777	221353954735	110676907280	29513832271	4427102329	354132641	11814967
[110180/200000|55%]	184495745338	221394145278	110696999688	29519188862	4427906757	354197026	11817051
[110200/200000|55%]	184529239873	221434326498	110717097424	29524545525	4428710188	354261283	11819209
[110220/200000|55%]	184562734058	221474513899	110737188910	29529901911	4429514305	354325614	11821303
[110240/200000|55%]	184596221150	221514702957	110757285567	29535261180	4430316379	354389306	11823461
[110260/200000|55%]	184629702065	221554888043	110777391476	29540619010	4431120491	354453285	11825630
[110280/200000|55%]	184663198580	221595071091	110797482687	29545977397	4431924897	354517579	11827769
[110300/200000|55%]	184696685290	221635256250	110817579472	29551339609	4432727161	354582306	11829912
[110320/200000|55%]	184730174796	221675443577	110837673148	29556699160	4433530889	354646349	11832081
[110340/200000|55%]	184763666980	221715625265	110857772261	29562056575	4434334033	354710715	11834171
[110360/200000|55%]	184797156479	221755811634	110877870124	29567414420	4435136316	354774736	11836291
[110380/200000|55%]	184830651058	221796006425	110897956085	29572770279	4435938405	354839230	11838518
[110400/200000|55%]	184864145272	221836193427	110918048129	29578128768	4436740935	354902832	11840637
[110420/200000|55%]	184897640332	221876382827	110938138379	29583483114	4437545697	354966919	11842732
[110440/200000|55%]	184931130988	221916566981	110958233742	29588842895	4438349108	355031443	11844843
[110460/200000|55%]	184964620298	221956754188	110978331521	29594199072	4439152252	355095741	11846928
[110480/200000|55%]	184998111421	221996939933	110998429312	29599554353	4439956532	355159313	11849136
[110500/200000|55%]	185031593712	222037133142	111018524978	29604912107	4440760960	355223871	11851230
[110520/200000|55%]	185065085681	222077320849	111038618458	29610267664	4441565398	355288498	11853452
[110540/200000|55%]	185098575483	222117502748	111058718864	29615624157	4442370138	355352985	11855625
[110560/200000|55%]	185132065524	222157689487	111078814028	29620982349	4443173384	355417489	11857739
[110580/200000|55%]	185165552565	222197880831	111098904332	29626343817	4443976823	355481722	11859910
[110600/200000|55%]	185199042606	222238063987	111118999030	29631707055	4444779288	355546021	11862013
[110620/200000|55%]	185232543807	222278248764	111139084386	29637065634	4445582732	355610495	11864182
[110640/200000|55%]	185266040458	222318429877	111159176979	29642424508	4446387323	355674530	11866325
[110660/200000|55%]	185299532410	222358621688	111179264641	29647783045	4447191021	355738750	11868445
[110680/200000|55%]	185333026351	222398804559	111199358920	29653142077	4447994762	355802735	11870596
[110700/200000|55%]	185366517571	222438992241	111219451443	29658500410	4448798364	355867110	11872861
[110720/200000|55%]	185400009523	222479176785	111239549022	29663856409	4449601559	355931662	11875040
[110740/200000|55%]	185433491242	222519371312	111259642688	29669217171	4450404448	355995970	11877169
[110760/200000|55%]	185466984979	222559555757	111279736321	29674573818	4451209431	356060382	11879312
[110780/200000|55%]	185500477279	222599732704	111299838861	29679932055	4452013214	356124505	11881382
[110800/200000|55%]	185533967327	222639918020	111319933980	29685291385	4452817377	356188415	11883496
[110820/200000|55%]	185567461055	222680094675	111340030593	29690652541	4453622772	356252672	11885692
[110840/200000|55%]	185600938098	222720287317	111360130134	29696012288	4454427576	356316721	11887866
[110860/200000|55%]	185634434289	222760472185	111380221358	29701371843	4455229403	356380952	11889970
[110880/200000|55%]	185667928480	222800661741	111400309556	29706730039	4456032618	356445369	11892197
[110900/200000|55%]	185701414804	222840853411	111420403742	29712086768	4456836877	356510035	11894363
[110920/200000|55%]	185734904252	222881038551	111440500409	29717444596	4457640724	356574956	11896512
[110940/200000|55%]	185768392704	222921226396	111460596638	29722800689	4458445703	356639185	11898685
[110960/200000|55%]	185801885414	222961408631	111480691713	29728161394	4459248571	356703377	11900900
[110980/200000|55%]	185835375122	223001597742	111500784355	29733519710	4460052498	356767534	11903039
[111000/200000|55%]	185868875276	223041776553	111520875650	29738879669	4460855760	356831928	11905164
[111020/200000|55%]	185902362716	223081966478	111540968685	29744238664	4461659958	356896271	11907228
[111040/200000|55%]	185935847836	223122158603	111561065874	29749594332	4462463217	356960708	11909430
[111060/200000|55%]	185969333972	223162347738	111581160700	29754952661	4463268515	357024881	11911533
[111080/200000|55%]	186002817994	223202548199	111601247550	29760310406	4464072490	357089717	11913644
[111100/200000|55%]	186036316062	223242729486	111621336119	29765671996	4464876325	357154186	11915826
[111120/200000|55%]	186069800256	223282923962	111641432668	29771026468	4465679826	357218973	11917847
[111140/200000|55%]	186103296776	223323101231	111661525757	29776388797	4466484160	357283352	11919927
[111160/200000|55%]	186136784412	223363293172	111681618728	29781745515	4467288508	357347590	11922075
[111180/200000|55%]	186170276010	223403481242	111701710854	29787102894	4468092626	357412203	11924171
[111200/200000|55%]	186203772133	223443663103	111721806607	29792461282	4468894530	357476048	11926297
[111220/200000|55%]	186237257906	223483849743	111741901401	29797822321	4469699809	357540364	11928456
[111240/200000|55%]	186270747457	223524048148	111761988883	29803177234	4470502767	357604958	11930553
[111260/200000|55%]	186304241239	223564231559	111782089510	29808530526	4471305506	357668971	11932689
[111280/200000|55%]	186337732612	223604419659	111802182132	29813887604	4472109911	357733322	11934760
[111300/200000|55%]	186371220895	223644606978	111822275748	29819247547	4472914466	357797446	11936920
[111320/200000|55%]	186404708220	223684794303	111842373866	29824605402	4473717615	357861502	11939092
[111340/200000|55%]	186438191950	223724988850	111862468664	29829963833	4474519374	357926081	11941248
[111360/200000|55%]	186471679701	223765176957	111882563315	29835323670	4475322560	357990428	11943369
[111380/200000|55%]	186505170056	223805367423	111902653784	29840682125	4476126575	358054528	11945509
[111400/200000|55%]	186538659305	223845557980	111922745429	29846040806	4476930363	358118474	11947643
[111420/200000|55%]	186572148246	223885747293	111942838290	29851400089	4477733766	358182492	11949824
[111440/200000|55%]	186605636752	223925937213	111962931744	29856758641	4478536657	358247087	11951906
[111460/200000|55%]	186639127132	223966126073	111983028046	29862112093	4479341197	358311379	11954080
[111480/200000|55%]	186672620073	224006314031	112003119766	29867469899	4480144291	358375721	11956219
[111500/200000|55%]	186706109832	224046498603	112023218329	29872828804	4480945423	358440666	11958343
[111520/200000|55%]	186739602582	224086678911	112043314122	29878190279	4481748971	358504567	11960568
[111540/200000|55%]	186773092062	224126869051	112063409092	29883544946	4482553569	358568567	11962713
[111560/200000|55%]	186806578233	224167061417	112083500946	29888904534	4483357625	358632446	11964799
[111580/200000|55%]	186840065663	224207245869	112103600251	29894263311	4484160740	358697290	11966876
[111600/200000|55%]	186873561453	224247429253	112123692277	29899621753	4484964521	358761682	11969061
[111620/200000|55%]	186907046074	224287621047	112143783721	29904983993	4485767894	358826084	11971187
[111640/200000|55%]	186940538023	224327808162	112163877929	29910341313	4486569921	358891337	11973315
[111660/200000|55%]	186974027133	224367998193	112183971582	29915699939	4487371896	358955888	11975369
[111680/200000|55%]	187007514547	224408188574	112204068086	29921054751	4488176080	359020434	11977528
[111700/200000|55%]	187041008837	224448367688	112224164807	29926414210	4488979959	359084807	11979692
[111720/200000|55%]	187074498913	224488558317	112244256234	29931771886	4489783884	359148901	11981865
[111740/200000|55%]	187107994729	224528746475	112264346263	29937129022	4490586321	359213228	11983962
[111760/200000|55%]	187141479271	224568934017	112284446633	29942486442	4491389915	359277627	11986095
[111780/200000|55%]	187174971051	224609117332	112304540872	29947845612	4492194866	359342072	11988195
[111800/200000|55%]	187208458447	224649308648	112324631754	29953206550	4492997375	359406906	11990320
[111820/200000|55%]	187241949244	224689492430	112344726621	29958567692	4493800624	359470903	11992486
[111840/200000|55%]	187275431313	224729685004	112364823595	29963926921	4494603686	359534826	11994655
[111860/200000|55%]	187308915804	224769880206	112384918019	29969284302	4495406030	359598822	11996817
[111880/200000|55%]	187342404714	224810072632	112405007421	29974643022	4496209984	359663325	11998902
[111900/200000|55%]	187375901569	224850249872	112425102941	29980002460	4497014283	359727844	12001031
[111920/200000|55%]	187409391769	224890438615	112445199181	29985357603	4497817703	359791996	12003133
[111940/200000|55%]	187442880535	224930621574	112465296982	29990717816	4498621435	359856315	12005343
[111960/200000|55%]	187476368037	224970809007	112485392622	29996077263	4499424988	359920549	12007534
[111980/200000|55%]	187509857239	225010996107	112505487359	30001435873	4500229115	359984620	12009687
[112000/200000|56%]	187543355588	225051178510	112525575870	30006796957	4501032668	360048614	12011793
[112020/200000|56%]	187576849056	225091361655	112545672138	30012154037	4501836171	360112941	12014002
[112040/200000|56%]	187610351036	225131545874	112565758860	30017510643	4502640143	360177276	12016168
[112060/200000|56%]	187643832474	225171737288	112585856675	30022870148	4503443594	360241566	12018255
[112080/200000|56%]	187677318552	225211927883	112605953577	30028225937	4504247377	360306319	12020355
[112100/200000|56%]	187710803309	225252115400	112626052042	30033583382	4505052958	360370372	12022537
[112120/200000|56%]	187744293633	225292300034	112646149601	30038940775	4505855903	360435352	12024702
[112140/200000|56%]	187777781494	225332483925	112666242080	30044304152	4506661308	360500173	12026868
[112160/200000|56%]	187811268994	225372672027	112686337691	30049663141	4507464722	360564384	12029041
[112180/200000|56%]	187844760908	225412856175	112706436579	30055018159	4508268300	360628759	12031120
[112200/200000|56%]	187878254321	225453031705	112726535753	30060378560	4509073068	360693376	12033217
[112220/200000|56%]	187911740797	225493211564	112746639518	30065737753	4509877031	360758019	12035318
[112240/200000|56%]	187945234197	225533392109	112766736489	30071097580	4510679785	360822433	12037407
[112260/200000|56%]	187978722499	225573574639	112786838556	30076454094	4511483470	360887172	12039570
[112280/200000|56%]	188012215421	225613755181	112806936495	30081814948	4512285045	360951233	12041677
[112300/200000|56%]	188045708076	225653942703	112827026852	30087173085	4513090197	361015280	12043807
[112320/200000|56%]	188079194419	225694142221	112847115341	30092528878	4513893723	361079454	12045964
[112340/200000|56%]	188112685297	225734323120	112867214671	30097886422	4514698487	361143851	12048152
[112360/200000|56%]	188146170635	225774518829	112887309741	30103240801	4515501406	361208264	12050324
[112380/200000|56%]	188179660765	225814708864	112907402407	30108598697	4516304393	361272398	12052476
[112400/200000|56%]	188213152719	225854898128	112927489354	30113958422	4517109803	361336922	12054652
[112420/200000|56%]	188246643165	225895086675	112947581700	30119317831	4517912757	361401073	12056799
[112440/200000|56%]	188280135065	225935269148	112967680634	30124674929	4518716004	361465428	12058792
[112460/200000|56%]	188313620928	225975463016	112987771377	30130035444	4519518670	361529620	12060945
[112480/200000|56%]	188347108700	226015649110	113007874105	30135389963	4520321539	361593507	12063076
[112500/200000|56%]	188380592979	226055838410	113027972609	30140747544	4521125278	361657916	12065264
[112520/200000|56%]	188414085500	226096022451	113048065006	30146108272	4521929248	361722079	12067444
[112540/200000|56%]	188447581457	226136208796	113068154462	30151465537	4522733758	361786370	12069620
[112560/200000|56%]	188481070250	226176396302	113088249574	30156823796	4523538210	361850129	12071739
[112580/200000|56%]	188514561917	226216585168	113108340591	30162183109	4524340780	361914535	12073900
[112600/200000|56%]	188548055804	226256771099	113128433902	30167539686	4525144954	361978455	12076100
[112620/200000|56%]	188581550971	226296953858	113148530011	30172897389	4525946766	362042740	12078265
[112640/200000|56%]	188615040817	226337142808	113168624040	30178255608	4526749285	362106971	12080471
[112660/200000|56%]	188648529893	226377325019	113188721026	30183616624	4527553452	362171317	12082669
[112680/200000|56%]	188682023449	226417513601	113208808952	30188976131	4528357734	362235310	12084823
[112700/200000|56%]	188715512133	226457701595	113228900127	30194338630	4529161545	362298939	12087031
[112720/200000|56%]	188748996952	226497888767	113248998099	30199696682	4529966462	362363818	12089220
[112740/200000|56%]	188782482765	226538075805	113269094060	30205058151	4530770324	362427477	12091418
[112760/200000|56%]	188815971322	226578270664	113289183460	30210414450	4531574447	362492179	12093478
[112780/200000|56%]	188849460764	226618463918	113309269669	30215776440	4532377398	362556251	12095560
[112800/200000|56%]	188882952732	226658653223	113329361409	30221132763	4533181320	362620915	12097638
[112820/200000|56%]	188916446888	226698833606	113349456605	30226492735	4533985093	362685252	12099821
[112840/200000|56%]	188949937120	226739020234	113369549096	30231853175	4534788937	362749459	12101979
[112860/200000|56%]	188983422486	226779213717	113389641224	30237210513	4535594034	362813845	12104181
[112880/200000|56%]	189016906044	226819400251	113409741877	30242570379	4536397306	362877795	12106348
[112900/200000|56%]	189050395263	226859586664	113429839020	30247928267	4537200308	362941951	12108527
[112920/200000|56%]	189083890177	226899771205	113449929316	30253287952	4538004718	363006007	12110625
[112940/200000|56%]	189117382218	226939955900	113470021430	30258649777	4538807476	363070315	12112884
[112960/200000|56%]	189150871645	226980142945	113490114284	30264010941	4539610427	363134704	12115054
[112980/200000|56%]	189184353125	227020334637	113510211192	30269370264	4540414311	363199317	12117154
[113000/200000|56%]	189217838713	227060524072	113530308575	30274728825	4541217149	363263380	12119286
[113020/200000|56%]	189251330555	227100702532	113550409213	30280087895	4542021225	363327139	12121441
[113040/200000|56%]	189284821993	227140886613	113570505052	30285446763	4542824412	363391519	12123648
[113060/200000|56%]	189318322693	227181061375	113590598858	30290805674	4543629543	363456048	12125809
[113080/200000|56%]	189351819963	227221241973	113610692680	30296162801	4544434148	363520448	12127987
[113100/200000|56%]	189385312309	227261425941	113630789616	30301519122	4545238018	363584866	12130128
[113120/200000|56%]	189418801149	227301613499	113650883459	30306877586	4546042720	363649290	12132297
[113140/200000|56%]	189452297965	227341790775	113670982631	30312233536	4546847218	363713493	12134382
[113160/200000|56%]	189485795343	227381975084	113691074975	30317587683	4547652910	363777555	12136450
[113180/200000|56%]	189519284753	227422164588	113711169136	30322944602	4548456317	363842031	12138573
[113200/200000|56%]	189552776480	227462354512	113731258081	30328303053	4549260246	363906940	12140688
[113220/200000|56%]	189586271853	227502537846	113751348190	30333662909	4550065152	363971142	12142908
[113240/200000|56%]	189619762011	227542722448	113771436840	30339027280	4550870619	364035681	12145121
[113260/200000|56%]	189653250419	227582918684	113791525978	30344382891	4551674814	364099988	12147226
[113280/200000|56%]	189686741278	227623113099	113811613367	30349738854	4552480537	364163520	12149345
[113300/200000|56%]	189720240276	227663289712	113831706892	30355099893	4553283932	364227786	12151509
[113320/200000|56%]	189753731799	227703472062	113851801495	30360461000	4554087590	364292384	12153670
[113340/200000|56%]	189787217997	227743663081	113871894583	30365821467	4554889935	364357071	12155866
[113360/200000|56%]	189820708770	227783849890	113891987459	30371179337	4555695276	364421281	12157987
[113380/200000|56%]	189854199029	227824032720	113912087657	30376533324	4556501107	364486014	12160149
[113400/200000|56%]	189887683160	227864224351	113932183799	30381891356	4557304407	364550619	12162308
[113420/200000|56%]	189921171348	227904417566	113952276882	30387247717	4558106852	364615129	12164506
[113440/200000|56%]	189954661903	227944598384	113972376536	30392606253	4558911007	364679264	12166653
[113460/200000|56%]	189988150098	227984785485	113992471351	30397965452	4559714757	364743995	12168862
[113480/200000|56%]	190021636014	228024981597	114012562508	30403321718	4560519203	364807932	12171028
[113500/200000|56%]	190055124313	228065175097	114032652905	30408680181	4561322068	364872277	12173159
[113520/200000|56%]	190088616094	228105369387	114052740623	30414036097	4562125626	364936869	12175304
[113540/200000|56%]	190122108122	228145557752	114072835522	30419391956	4562927715	365001511	12177422
[113560/200000|56%]	190155607883	228185733907	114092929266	30424752065	4563731606	365065803	12179470
[113580/200000|56%]	190189098206	228225919645	114113025200	30430110489	4564534764	365130065	12181631
[113600/200000|56%]	190222591085	228266105858	114133119495	30435468202	4565337302	365194321	12183737
[113620/200000|56%]	190256080731	228306289723	114153214651	30440830690	4566139744	365258677	12185784
[113640/200000|56%]	190289573424	228346481146	114173307561	30446184130	4566942812	365322997	12187930
[113660/200000|56%]	190323066518	228386674210	114193395705	30451541150	4567745039	365387294	12190084
[113680/200000|56%]	190356548008	228426868752	114213490752	30456900198	4568548901	365451148	12192241
[113700/200000|56%]	190390035693	228467061847	114233585383	30462254168	4569352733	365515819	12194357
[113720/200000|56%]	190423522036	228507246356	114253684279	30467613562	4570157100	365580179	12196488
[113740/200000|56%]	190457009597	228547428165	114273785895	30472972341	4570960753	365644555	12198694
[113760/200000|56%]	190490498622	228587620505	114293879824	30478328966	4571762570	365708768	12200745
[113780/200000|56%]	190523988832	228627804768	114313977481	30483687277	4572565734	365773068	12202840
[113800/200000|56%]	190557480702	228667990340	114334070412	30489047173	4573369400	365837038	12204935
[113820/200000|56%]	190590964880	228708179558	114354165068	30494407566	4574174262	365901551	12207115
[113840/200000|56%]	190624454447	228748371320	114374257389	30499766254	4574975829	365965468	12209293
[113860/200000|56%]	190657944582	228788554497	114394351629	30505129541	4575778326	366029869	12211556
[113880/200000|56%]	190691429683	228828751799	114414439686	30510487244	4576583726	366094181	12213681
[113900/200000|56%]	190724927051	228868933889	114434534419	30515842672	4577387382	366158760	12215827
[113920/200000|56%]	190758418136	228909118134	114454627384	30521201733	4578193811	366222831	12217971
[113940/200000|56%]	190791909845	228949305014	114474719441	30526560685	4578997802	366287095	12220118
[113960/200000|56%]	190825401189	228989493933	114494809081	30531918857	4579803107	366351425	12222408
[113980/200000|56%]	190858891268	229029687026	114514898720	30537276301	4580606573	366415571	12224541
[114000/200000|57%]	190892379256	229069875423	114534997594	30542632031	4581408807	366480215	12226674
[114020/200000|57%]	190925864046	229110062038	114555093382	30547994479	4582212284	366545023	12228748
[114040/200000|57%]	190959357606	229150246781	114575188044	30553351885	4583015198	366609595	12230891
[114060/200000|57%]	190992848820	229190441644	114595277685	30558705882	4583818858	366674103	12233008
[114080/200000|57%]	191026339560	229230624913	114615371120	30564067981	4584623047	366738246	12235133
[114100/200000|57%]	191059824697	229270815101	114635463239	30569430064	4585426815	366802773	12237311
[114120/200000|57%]	191093310447	229311007145	114655555171	30574790062	4586230622	366867080	12239473
[114140/200000|57%]	191126808128	229351190153	114675644807	30580150569	4587033894	366930861	12241588
[114160/200000|57%]	191160296552	229391376072	114695738131	30585513973	4587836628	366994989	12243655
[114180/200000|57%]	191193789213	229431556993	114715837155	30590872402	4588639177	367059261	12245799
[114200/200000|57%]	191227275705	229471743146	114735938355	30596228420	4589442786	367123643	12247945
[114220/200000|57%]	191260769592	229511925133	114756033468	30601586640	4590247292	367187870	12250005
[114240/200000|57%]	191294267232	229552102277	114776128363	30606946266	4591051712	367252090	12252060
[114260/200000|57%]	191327757531	229592287026	114796222301	30612306917	4591855800	367316159	12254266
[114280/200000|57%]	191361250193	229632472954	114816316240	30617665023	4592658729	367380456	12256405
[114300/200000|57%]	191394734659	229672664311	114836414025	30623021470	4593461846	367445059	12258630
[114320/200000|57%]	191428226273	229712848713	114856508315	30628380304	4594266198	367509419	12260778
[114340/200000|57%]	191461712190	229753048261	114876599680	30633734951	4595068196	367573867	12262855
[114360/200000|57%]	191495199748	229793237613	114896694367	30639093030	4595872195	367638097	12264950
[114380/200000|57%]	191528685182	229833426162	114916792634	30644451186	4596675543	367702202	12267091
[114400/200000|57%]	191562172250	229873621858	114936884555	30649804837	4597480085	367767072	12269343
[114420/200000|57%]	191595668188	229913806216	114956975741	30655162055	4598284718	367831549	12271533
[114440/200000|57%]	191629159236	229953984017	114977074607	30660524794	4599087839	367895802	12273705
[114460/200000|57%]	191662656783	229994170117	114997163385	30665879598	4599894193	367960040	12275884
[114480/200000|57%]	191696151219	230034355381	115017254031	30671238168	4600698690	368024513	12277998
[114500/200000|57%]	191729642114	230074545000	115037346178	30676594658	4601503011	368088950	12280089
[114520/200000|57%]	191763127751	230114740250	115057440185	30681949434	4602306492	368153668	12282220
[114540/200000|57%]	191796613841	230154933353	115077531489	30687308904	4603109855	368218214	12284344
[114560/200000|57%]	191830096930	230195128500	115097624380	30692668097	4603912979	368282630	12286484
[114580/200000|57%]	191863591081	230235313985	115117713789	30698029469	4604716768	368346225	12288683
[114600/200000|57%]	191897085070	230275498152	115137808043	30703386839	4605520885	368410178	12290833
[114620/200000|57%]	191930570000	230315688138	115157904974	30708743911	4606325391	368474621	12292965
[114640/200000|57%]	191964055400	230355878513	115178004990	30714099139	4607128627	368538259	12295072
[114660/200000|57%]	191997548322	230396065446	115198098537	30719455318	4607932914	368602152	12297311
[114680/200000|57%]	192031027506	230436250144	115218201078	30724818629	4608737109	368666136	12299398
[114700/200000|57%]	192064507827	230476443394	115238299973	30730176337	4609540273	368730709	12301487
[114720/200000|57%]	192098006361	230516634828	115258379856	30735534973	4610344920	368795451	12303611
[114740/200000|57%]	192131490804	230556825945	115278471550	30740896926	4611149661	368859339	12305775
[114760/200000|57%]	192164975432	230597013306	115298565217	30746260342	4611953905	368923863	12307935
[114780/200000|57%]	192198466126	230637204810	115318656474	30751616330	4612757934	368988298	12310028
[114800/200000|57%]	192231964090	230677397147	115338739510	30756972594	4613562079	369052465	12312115
[114820/200000|57%]	192265453387	230717587935	115358831456	30762329571	4614366906	369116447	12314298
[114840/200000|57%]	192298951911	230757776486	115378918702	30767686548	4615168760	369181140	12316453
[114860/200000|57%]	192332436544	230797965339	115399015503	30773047450	4615971722	369244938	12318504
[114880/200000|57%]	192365915023	230838160632	115419116496	30778402776	4616775112	369309405	12320556
[114900/200000|57%]	192399403556	230878345365	115439212111	30783764250	4617578494	369373510	12322714
[114920/200000|57%]	192432886600	230918541135	115459306567	30789120939	4618382134	369437842	12324783
[114940/200000|57%]	192466373538	230958733452	115479398898	30794479136	4619186352	369501723	12326901
[114960/200000|57%]	192499862283	230998919437	115499495528	30799837537	4619990556	369565602	12329057
[114980/200000|57%]	192533353617	231039101061	115519592880	30805195505	4620795753	369630001	12331183
[115000/200000|57%]	192566847407	231079285585	115539686806	30810553192	4621599188	369694521	12333301
[115020/200000|57%]	192600331708	231119482454	115559777036	30815911380	4622403101	369758912	12335409
[115040/200000|57%]	192633815245	231159680558	115579868070	30821268615	4623206456	369823459	12337597
[115060/200000|57%]	192667310637	231199867424	115599958455	30826624564	4624011430	369887706	12339784
[115080/200000|57%]	192700807780	231240046831	115620052962	30831982206	4624816371	369951792	12342058
[115100/200000|57%]	192734297577	231280231227	115640147215	30837342912	4625620488	370016404	12344177
[115120/200000|57%]	192767798470	231320414525	115660235643	30842701099	4626423215	370080703	12346345
[115140/200000|57%]	192801286872	231360604754	115680330527	30848058221	4627226138	370144940	12348548
[115160/200000|57%]	192834784143	231400788642	115700424284	30853413081	4628030222	370208863	12350765
[115180/200000|57%]	192868271672	231440975992	115720522190	30858771163	4628832734	370273360	12352889
[115200/200000|57%]	192901760250	231481160816	115740623327	30864127046	4629636275	370337240	12355046
[115220/200000|57%]	192935248799	231521354746	115760711234	30869485989	4630440703	370401428	12357101
[115240/200000|57%]	192968743397	231561539068	115780800686	30874845981	4631245650	370466005	12359213
[115260/200000|57%]	193002231079	231601730776	115800893251	30880204749	4632048631	370530208	12361306
[115280/200000|57%]	193035724864	231641918095	115820983642	30885563577	4632851978	370594410	12363434
[115300/200000|57%]	193069217950	231682096096	115841084453	30890922817	4633654382	370658668	12365634
[115320/200000|57%]	193102710181	231722287891	115861172966	30896279895	4634458403	370722907	12367757
[115340/200000|57%]	193136199341	231762479661	115881261872	30901640523	4635261501	370787174	12369928
[115360/200000|57%]	193169683268	231802670709	115901360550	30906996584	4636065502	370851286	12372101
[115380/200000|57%]	193203171872	231842855386	115921456848	30912357449	4636868654	370915544	12374247
[115400/200000|57%]	193236658722	231883043474	115941550395	30917718834	4637672521	370979666	12376388
[115420/200000|57%]	193270143928	231923230137	115961648466	30923079150	4638475548	371044279	12378492
[115440/200000|57%]	193303635253	231963416090	115981740838	30928438154	4639280562	371108480	12380623
[115460/200000|57%]	193337125056	232003603879	116001836074	30933795173	4640084135	371172892	12382791
